title,author,description,rating,genres,shelves,image_book,url
Significance,Shelly Crane,"A story by NEW YORK TIMES and USA TODAY bestselling Author, Shelly Crane.

Maggie is a seventeen year old girl who's had a bad year. Her mom left, her dad is depressed, she's graduating, barely, and her boyfriend of almost three years dumped her for a college football scholarship. Lately she thinks life is all about hanging on by a thread and is gripping tight with everything she has.

Then she meets Caleb.

She saves his life and instantly knows there's something about him that's intriguing but she is supposed to be on her way to a date with his cousin. But things change when they touch, sparks ignite. Literally. They imprint with each other and she sees their future life together flash before her eyes. She learns that not only is she his soul mate, and can feel his heartbeat in her chest, but there is a whole other world of people with gifts and abilities that she never knew existed. She herself is experiencing supernatural changes unlike anything she's ever felt before and she needs the touch of his skin to survive. Now, not only has her dad come out of his depression to be a father again, and a pain as well, but Caleb's enemies know he's imprinted and are after Maggie to stop them both from gaining their abilities and take her from him. Can Caleb save her or will they be forced to live without each other after just finding one another?
Show more",4.09,"[""['Paranormal'"", "" 'Romance'"", "" 'Young Adult'"", "" 'Fantasy'"", "" 'Paranormal Romance'"", "" 'Supernatural'"", "" 'New Adult']""]","[""['to-read'"", "" 'currently-reading'"", "" 'favorites'"", "" 'paranormal'"", "" 'romance'"", "" 'young-adult'"", "" 'fantasy']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1434591910i/16282066.jpg,https://www.goodreads.com/book/show/16282066-significance
Fade Out,Rachel Caine,"Withoutthe evil vampire Bishop ruling over the town of Morganville,the resident vampires have made major concessions to the human population. With their newfound freedoms, Claire Danvers and her friends are almost starting to feel comfortable again…

Now Claire can actually concentrate on her studies, and her friend Eve joins the local theatre company. But when one of Eve’s castmates goes missing after starting work on a short documentary, Eve suspects the worst. Claire and Eve soon realize that this film project, whose subject is the vampires themselves, is a whole lot bigger—and way more dangerous—than anyone suspected.
Show more",4.19,"[""['Vampires'"", "" 'Young Adult'"", "" 'Paranormal'"", "" 'Fantasy'"", "" 'Urban Fantasy'"", "" 'Romance'"", "" 'Supernatural']""]","[""['to-read'"", "" 'vampires'"", "" 'young-adult'"", "" 'paranormal'"", "" 'ya'"", "" 'currently-reading'"", "" 'fantasy']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327067249i/6289938.jpg,https://www.goodreads.com/book/show/6289938-fade-out
The Solitude of Prime Numbers,Paolo Giordano,"A bestselling international literary sensation about whether a ""prime number"" can ever truly connect with someone else.

A prime number can only be divided by itself or by one—it never truly fits with another. Alice and Mattia, both ""primes,"" are misfits who seem destined to be alone. Haunted by childhood tragedies that mark their lives, they cannot reach out to anyone else. When Alice and Mattia meet as teenagers, they recognize in each other a kindred, damaged spirit.

But the mathematically gifted Mattia accepts a research position that takes him thousands of miles away, and the two are forced to separate. Then a chance occurrence reunites them and forces a lifetime of concealed emotion to the surface.

Like Mark Haddon's The Curious Incident of the Dog in the Night-Time, this is a stunning meditation on loneliness, love, and the weight of childhood experience that is set to become a universal classic.
Show more",3.65,"[""['Fiction'"", "" 'Contemporary'"", "" 'Italian Literature'"", "" 'Italy'"", "" 'Novels'"", "" 'Book Club'"", "" 'Young Adult']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fiction'"", "" 'favorites'"", "" 'contemporary'"", "" 'italian'"", "" 'owned']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442465089i/6613956.jpg,https://www.goodreads.com/book/show/6613956-the-solitude-of-prime-numbers
Night Play,Sherrilyn Kenyon,"Bride McTierney has had it with men. They're cheap, self-centered, and never love her for who she is. But though she prides herself on being independent, deep down she still yearns for a knight in shining armor.

She just never expected her knight in shining armor to have a shiny coat of fur...

Deadly and tortured, Vane Kattalakis isn't what he seems. Most women lament that their boyfriends are dogs. In Bride's case, hers is a wolf. A Were-Hunter wolf. Wanted dead by his enemies, Vane isn't looking for a mate. But the Fates have marked Bride as his. Now he has three weeks to either convince Bride that the supernatural is real or he will spend the rest of his life neutered—something no self-respecting wolf can accept...

But how does a wolf convince a human to trust him with her life when his enemies are out to end his? In the world of the Were-Hunters, it really is dog-eat-dog. And only one alpha male can win.
Show more",4.34,"[""['Paranormal Romance'"", "" 'Paranormal'"", "" 'Romance'"", "" 'Fantasy'"", "" 'Vampires'"", "" 'Urban Fantasy'"", "" 'Shapeshifters']""]","[""['to-read'"", "" 'paranormal-romance'"", "" 'paranormal'"", "" 'romance'"", "" 'sherrilyn-kenyon'"", "" 'favorites'"", "" 'fantasy']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1316131575i/84151.jpg,https://www.goodreads.com/book/show/84151.Night_Play
The Stars My Destination,Alfred Bester,"In this pulse-quickening novel, Alfred Bester imagines a future in which people ""jaunte"" a thousand miles with a single thought, where the rich barricade themselves in labyrinths and protect themselves with radioactive hitmen—and where an inarticulate outcast is the most valuable and dangerous man alive.

The Stars My Destination is a classic of technological prophecy and timeless narrative enchantment by an acknowledged master of science fiction.",4.06,"[""['Science Fiction'"", "" 'Fiction'"", "" 'Classics'"", "" 'Cyberpunk'"", "" 'Science Fiction Fantasy'"", "" 'Audiobook'"", "" 'Space Opera']""]","[""['to-read'"", "" 'science-fiction'"", "" 'sci-fi'"", "" 'currently-reading'"", "" 'fiction'"", "" 'favorites'"", "" 'scifi']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1433671750i/333867.jpg,https://www.goodreads.com/book/show/333867.The_Stars_My_Destination
Queen of Air and Darkness,Cassandra Clare,"What if damnation is the price of true love?

Innocent blood has been spilled on the steps of the Council Hall, the sacred stronghold of the Shadowhunters. In the wake of the tragic death of Livia Blackthorn, the Clave teeters on the brink of civil war. One fragment of the Blackthorn family flees to Los Angeles, seeking to discover the source of the disease that is destroying the race of warlocks. Meanwhile, Julian and Emma take desperate measures to put their forbidden love aside and undertake a perilous mission to Faerie to retrieve the Black Volume of the Dead. What they find in the Courts is a secret that may tear the Shadow World asunder and open a dark path into a future they could never have imagined. Caught in a race against time, Emma and Julian must save the world of Shadowhunters before the deadly power of the  curse destroys them and everyone they love.
Show more",4.32,"[""['Fantasy'"", "" 'Young Adult'"", "" 'Romance'"", "" 'Urban Fantasy'"", "" 'Paranormal'"", "" 'Young Adult Fantasy'"", "" 'Fiction']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fantasy'"", "" 'favorites'"", "" 'young-adult'"", "" 'owned'"", "" 'books-i-own']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1510447136i/13541056.jpg,https://www.goodreads.com/book/show/13541056-queen-of-air-and-darkness
Legacy,Shannon Messenger,"Sophie Foster wants answers. But after a lifetime of lies, sometimes the truth is the most dangerous discovery. Even the smallest secret comes with terrifying new responsibilities.

And Sophie’s not the only one with blank spots in her past, or mysteries surrounding her family. She and her friends are part of something much bigger than they imagined—and their roles have already been chosen for them.

Every clue drags them deeper into the conspiracy. Every memory forces them to question everything—especially one another. And the harder they fight, the more the lines blur between friend and enemy.
Show more",4.44,"[""['Fantasy'"", "" 'Middle Grade'"", "" 'Young Adult'"", "" 'Fiction'"", "" 'Romance'"", "" 'Adventure'"", "" 'Magic']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fantasy'"", "" 'favorites'"", "" 'middle-grade'"", "" 'owned'"", "" 'books-i-own']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1557767041i/44150974.jpg,https://www.goodreads.com/book/show/44150974-legacy
The Mysterious Benedict Society and the Perilous Journey,Trenton Lee Stewart,"Children
You must not come
STOP
Dangerous

The Mysterious Benedict Society is back with a new mission: to go on a mind-bending international scavenger hunt designed to engage their individual talents. As they search for all the clues and riddles Mr. Benedict has hidden for them, Reynie, Sticky, Kate, and Constance faces an unexpected challenge that will reinforce the reasons they were brought together in the first place and require them to fight for the very namesake that united them.






Show more",4.21,"[""['Mystery'"", "" 'Fiction'"", "" 'Middle Grade'"", "" 'Young Adult'"", "" 'Adventure'"", "" 'Fantasy'"", "" 'Childrens']""]","[""['to-read'"", "" 'currently-reading'"", "" 'mystery'"", "" 'favorites'"", "" 'fiction'"", "" 'middle-grade'"", "" 'owned']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1618256296i/2159225.jpg,https://www.goodreads.com/book/show/2159225.The_Mysterious_Benedict_Society_and_the_Perilous_Journey
Spells,Aprilynne Pike,"""I can't just storm in and proclaim my intentions. I can't 'steal' you away. I just have to wait and hope that, someday, you'll ask,"" Tamani said.

""And if I don't?"" Laurel said, her voice barely above a whisper.

""Then I guess I'll be waiting forever.""

Although Laurel has come to accept her true identity as a faerie, she refuses to turn her back on her human life - and especially her boyfriend, David - to return to the faerie world.

But when she is summoned to Avalon, Laurel's feelings for the charismatic faerie sentry Tamani are undeniable. She is forced to make a choice - a choice that could break her heart.
Show more",3.97,"[""['Fantasy'"", "" 'Young Adult'"", "" 'Romance'"", "" 'Paranormal'"", "" 'Fairies'"", "" 'Fae'"", "" 'Fiction']""]","[""['to-read'"", "" 'fantasy'"", "" 'young-adult'"", "" 'currently-reading'"", "" 'favorites'"", "" 'romance'"", "" 'ya']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328316409i/6801582.jpg,https://www.goodreads.com/book/show/6801582-spells
The Mysterious Island,Jules Verne,"After hijacking a balloon from a Confederate camp, a band of five northern prisoners escapes the American Civil War. Seven thousand miles later, they drop from the clouds onto an uncharted volcanic island in the Pacific. Through teamwork, scientific knowledge, engineering, and perseverance, they endeavour to build a colony from scratch. But this island of abundant resources has its secrets. The castaways discover they are not alone. A shadowy, yet familiar, agent of their unfathomable fate is watching.

What unfolds in Jules Verne’s imaginative marvel is both an enthralling mystery and the ultimate in survivalist adventures.
Show more",4.13,"[""['Classics'"", "" 'Fiction'"", "" 'Science Fiction'"", "" 'Adventure'"", "" 'Fantasy'"", "" 'France'"", "" 'Literature']""]","[""['to-read'"", "" 'currently-reading'"", "" 'classics'"", "" 'fiction'"", "" 'science-fiction'"", "" 'adventure'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388278046i/32831.jpg,https://www.goodreads.com/book/show/32831.The_Mysterious_Island
Things We Never Got Over,Lucy Score,"Bearded, bad-boy barber Knox prefers to live his life the way he takes his coffee: Alone. Unless you count his basset hound, Waylon.
Knox doesn’t tolerate drama, even when it comes in the form of a stranded runaway bride.

Naomi wasn’t just running away from her wedding. She was riding to the rescue of her estranged twin to Knockemout, Virginia, a rough-around-the-edges town where disputes are settled the old-fashioned way…with fists and beer. Usually in that order.

Too bad for Naomi her evil twin hasn’t changed at all. After helping herself to Naomi’s car and cash, Tina leaves her with something unexpected. The niece Naomi didn’t know she had. Now she’s stuck in town with no car, no job, no plan, and no home with an 11-year-old going on thirty to take care of.

There’s a reason Knox doesn’t do complications or high-maintenance women, especially not the romantic ones. But since Naomi’s life imploded right in front of him, the least he can do is help her out of her jam. And just as soon as she stops getting into new trouble he can leave her alone and get back to his peaceful, solitary life.

At least, that’s the plan until the trouble turns to real danger.
Show more",4.14,"[""['Romance'"", "" 'Contemporary'"", "" 'Contemporary Romance'"", "" 'Enemies To Lovers'"", "" 'Fiction'"", "" 'Small Town Romance'"", "" 'Book Club']""]","[""['to-read'"", "" 'currently-reading'"", "" 'romance'"", "" '2023'"", "" 'physical-tbr'"", "" '2022'"", "" '2024']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1641629293i/60060431.jpg,https://www.goodreads.com/book/show/60060431-things-we-never-got-over
The Rose Society,Marie Lu,"Once upon a time, a girl had a father, a prince, a society of friends. Then they betrayed her, and she destroyed them all.

Adelina Amouteru’s heart has suffered at the hands of both family and friends, turning her down the bitter path of revenge. Now known and feared as the White Wolf, she flees Kenettra with her sister to find other Young Elites in the hopes of building her own army of allies. Her goal: to strike down the Inquisition Axis, the white-cloaked soldiers who nearly killed her.

But Adelina is no heroine. Her powers, fed only by fear and hate, have started to grow beyond her control. She does not trust her newfound Elite friends. Teren Santoro, leader of the Inquisition, wants her dead. And her former friends, Raffaele and the Dagger Society, want to stop her thirst for vengeance. Adelina struggles to cling to the good within her. But how can someone be good when her very existence depends on darkness?

Bestselling author Marie Lu delivers another heart-pounding adventure in this exhilarating sequel to .
Show more",4.02,"[""['Fantasy'"", "" 'Young Adult'"", "" 'Dystopia'"", "" 'Romance'"", "" 'Fiction'"", "" 'Young Adult Fantasy'"", "" 'Magic']""]","[""['to-read'"", "" 'fantasy'"", "" 'currently-reading'"", "" 'young-adult'"", "" 'favorites'"", "" 'ya'"", "" 'owned']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1443368070i/23846013.jpg,https://www.goodreads.com/book/show/23846013-the-rose-society
A Conjuring of Light,V.E. Schwab,"Witness the fate of beloved heroes - and enemies.

THE BALANCE OF POWER HAS FINALLY TIPPED...
The precarious equilibrium among four Londons has reached its breaking point. Once brimming with the red vivacity of magic, darkness casts a shadow over the Maresh Empire, leaving a space for another London to rise.

WHO WILL CRUMBLE?
Kell - once assumed to be the last surviving - begins to waver under the pressure of competing loyalties. And in the wake of tragedy, can Arnes survive?


Lila Bard, once a commonplace - but never common - thief, has survived and flourished through a series of magical trials. But now she must learn to control the magic, before it bleeds her dry. Meanwhile, the disgraced Captain Alucard Emery of the collects his crew, attempting a race against time to acquire the impossible.


And an ancient enemy returns to claim a crown while a fallen hero tries to save a world in decay.
Show more",4.3,"[""['Fantasy'"", "" 'Fiction'"", "" 'Young Adult'"", "" 'Magic'"", "" 'Adult'"", "" 'Audiobook'"", "" 'Romance']""]","[""['to-read'"", "" 'fantasy'"", "" 'currently-reading'"", "" 'favorites'"", "" 'physical-tbr'"", "" 'owned'"", "" 'books-i-own']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1464017758i/29939230.jpg,https://www.goodreads.com/book/show/29939230-a-conjuring-of-light
From Hell,Alan Moore,"""I shall tell you where we are. We're in the most extreme and utter region of the human mind. A dim, subconscious underworld. A radiant abyss where men meet themselves. Hell, Netley. We're in Hell.""

Having proved himself peerless in the arena of reinterpreting superheroes, Alan Moore turned his ever-incisive eye to the squalid, enigmatic world of Jack the Ripper and the Whitechapel murders of 1888. Weighing in at 576 pages, From Hell is certainly the most epic of Moore's works and remarkably and is possibly his finest effort yet in a career punctuated by such glorious highlights as and . Going beyond the myriad existing theories, which range from the sublime to the ridiculous, Moore presents an ingenious take on the slaughter. His Ripper's brutal activities are the epicentre of a conspiracy involving the very heart of the British Establishment, including the Freemasons and The Royal Family. A popular claim, which is transformed through Moore's exquisite and thoroughly gripping vision, of the Ripper crimes being the womb from which the 20th century, so enmeshed in the celebrity culture of violence, received its shocking, visceral birth.

Bolstered by meticulous research that encompasses a wide spectrum of Ripper studies and myths and coupled with his ability to evoke sympathies in such monstrous characters, Moore has created perhaps the finest examination of the Ripper legacy, observing far beyond society's obsessive need to expose Evil's visage. Ultimately, as Moore observes, Jack's identity and his actions are inconsequential to the manner in which society embraced the Fear: ""It's about us. It's about our minds and how they dance. Jack mirrors our hysterias. Faceless, he is the receptacle for each new social panic.""

Eddie Campbell's stunning black and white artwork, replete with a scratchy, dirty sheen, is perfectly matched to the often-unshakeable intensity of Moore's writing. Between them, each murder is rendered in horrifying detail, providing the book's most unnerving scenes, made more so in uncomfortable, yet lyrical moments as when the villain embraces an eviscerated corpse, craving understanding; pleading that they ""are wed in legend, inextricable within eternity"".

Though technically a comic, the term hardly begins to describe 's inimitable grandeur and finesse, as it takes the medium to fresh heights of ingenuity and craftsmanship. Moore and Campbell's autopsy on the emaciated corpse of the Ripper myth has divulged a deeply disturbing yet undeniably captivating masterpiece. —
Show more",4.19,"[""['Graphic Novels'"", "" 'Comics'"", "" 'Horror'"", "" 'Fiction'"", "" 'Historical Fiction'"", "" 'Crime'"", "" 'Graphic Novels Comics']""]","[""['graphic-novels'"", "" 'comics'"", "" 'to-read'"", "" 'graphic-novel'"", "" 'horror'"", "" 'favorites'"", "" 'fiction']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1509277098i/23529.jpg,https://www.goodreads.com/book/show/23529.From_Hell
The Toll,Neal Shusterman,"It’s been three years since Rowan and Citra disappeared; since Scythe Goddard came into power; since the Thunderhead closed itself off to everyone but Grayson Tolliver.

In this pulse-pounding conclusion to New York Times bestselling author Neal Shusterman’s Arc of a Scythe trilogy, constitutions are tested and old friends are brought back from the dead.",4.16,"[""['Young Adult'"", "" 'Fantasy'"", "" 'Dystopia'"", "" 'Science Fiction'"", "" 'Fiction'"", "" 'Audiobook'"", "" 'Romance']""]","[""['to-read'"", "" 'currently-reading'"", "" 'young-adult'"", "" 'fantasy'"", "" 'dystopian'"", "" 'sci-fi'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1558117336i/43822024.jpg,https://www.goodreads.com/book/show/43822024-the-toll
Wildwood Dancing,Juliet Marillier,"High in the Transylvanian woods, at the castle Piscul Draculi, live five daughters and their doting father. It's an idyllic life for Jena, the second eldest, who spends her time exploring the mysterious forest with her constant companion, a most unusual frog. But best by far is the castle's hidden portal, known only to the sisters. Every Full Moon, they alone can pass through it into the enchanted world of the Other Kingdom. There they dance through the night with the fey creatures of this magical realm.

But their peace is shattered when Father falls ill and must go to the southern parts to recover, for that is when cousin Cezar arrives. Though he's there to help the girls survive the brutal winter, Jena suspects he has darker motives in store. Meanwhile, Jena's sister has fallen in love with a dangerous creature of the Other Kingdom--an impossible union it's up to Jena to stop.

When Cezar's grip of power begins to tighten, at stake is everything Jena loves: her home, her family, and the Other Kingdom she has come to cherish. To save her world, Jena will be tested in ways she can't imagine--tests of trust, strength, and true love.
Show more",4.1,"[""['Fantasy'"", "" 'Young Adult'"", "" 'Romance'"", "" 'Fairy Tales'"", "" 'Retellings'"", "" 'Fiction'"", "" 'Historical Fiction']""]","[""['to-read'"", "" 'fantasy'"", "" 'young-adult'"", "" 'favorites'"", "" 'romance'"", "" 'ya'"", "" 'currently-reading']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1393127105i/13929.jpg,https://www.goodreads.com/book/show/13929.Wildwood_Dancing
Horns,Joe Hill,"Ignatius Perrish spent the night drunk and doing terrible things. He woke up the next morning with a thunderous hangover, a raging headache . . . and a pair of horns growing from his temples.

At first Ig thought the horns were a hallucination, the product of a mind damaged by rage and grief. He had spent the last year in a lonely, private purgatory, following the death of his beloved, Merrin Williams, who was raped and murdered under inexplicable circumstances. A mental breakdown would have been the most natural thing in the world. But there was nothing natural about the horns, which were all too real.

Once the righteous Ig had enjoyed the life of the blessed: born into privilege, the second son of a renowned musician and younger brother of a rising late-night TV star, he had security, wealth, and a place in his community. Ig had it , and more—he had Merrin and a love founded on shared daydreams, mutual daring, and unlikely midsummer magic.

But Merrin's death damned all that. The only suspect in the crime, Ig was never charged or tried. And he was never cleared. In the court of public opinion in Gideon, New Hampshire, Ig is and always will be guilty because his rich and connected parents pulled strings to make the investigation go away. Nothing Ig can do, nothing he can say, matters. Everyone, it seems, including God, has abandoned him. Everyone, that is, but the devil inside. . . .
Show more",3.93,"[""['Horror'"", "" 'Fiction'"", "" 'Fantasy'"", "" 'Thriller'"", "" 'Mystery'"", "" 'Supernatural'"", "" 'Paranormal']""]","[""['to-read'"", "" 'horror'"", "" 'currently-reading'"", "" 'fiction'"", "" 'fantasy'"", "" 'favorites'"", "" 'owned']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1402958805i/6587879.jpg,https://www.goodreads.com/book/show/6587879-horns
Presence: Bringing Your Boldest Self to Your Biggest Challenges,Amy Cuddy,"MORE THAN HALF A MILLION COPIES  Learn the simple techniques you'll need to approach your biggest challenges with confidence.  

Have you ever left a nerve-racking challenge and immediately wished for a do over? Maybe after a job interview, a performance, or a difficult conversation? The very moments that require us to be genuine and commanding can instead cause us to feel phony and powerless. Too often we approach our lives' biggest hurdles with dread, execute them with anxiety, and leave them with regret.

By accessing our personal power, we can achieve ""presence,"" the state in which we stop worrying about the impression we're making on others and instead adjust the impression we've been making on ourselves. As Harvard professor Amy Cuddy's revolutionary book reveals, we don't need to embark on a grand spiritual quest or complete an inner transformation to harness the power of presence. Instead, we need to nudge ourselves, moment by moment, by tweaking our body language, behavior, and mind-set in our day-to-day lives.

Amy Cuddy has galvanized tens of millions of viewers around the world with her TED talk about ""power poses."" Now she presents the enthralling science underlying these and many other fascinating body-mind effects, and teaches us how to use simple techniques to liberate ourselves from fear in high-pressure moments, perform at our best, and connect with and empower others to do the same.

Brilliantly researched, impassioned, and accessible, Presence is filled with stories of individuals who learned how to flourish during the stressful moments that once terrified them. Every reader will learn how to approach their biggest challenges with confidence instead of dread, and to leave them with satisfaction instead of regret.

"" Presence feels at once concrete and inspiring, simple but ambitious — above all, truly powerful."" — New York Times Book Review
Show more",3.9,"[""['Nonfiction'"", "" 'Psychology'"", "" 'Self Help'"", "" 'Business'"", "" 'Personal Development'"", "" 'Leadership'"", "" 'Audiobook']""]","[""['to-read'"", "" 'currently-reading'"", "" 'non-fiction'"", "" 'psychology'"", "" 'self-help'"", "" 'nonfiction'"", "" 'business']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435691724i/25066556.jpg,https://www.goodreads.com/book/show/25066556-presence
Under the Volcano,Malcolm Lowry,"Geoffrey Firmin, a former British consul, has come to Quauhnahuac, Mexico. His debilitating malaise is drinking, an activity that has overshadowed his life. On the most fateful day of the consul's life—the Day of the Dead—his wife, Yvonne, arrives in Quauhnahuac, inspired by a vision of life together away from Mexico and the circumstances that have driven their relationship to the brink of collapse. She is determined to rescue Firmin and their failing marriage, but her mission is further complicated by the presence of Hugh, the consul's half brother, and Jacques, a childhood friend. The events of this one significant day unfold against an unforgettable backdrop of a Mexico at once magical and diabolical.

remains one of literature's most powerful and lyrical statements on the human condition, and a brilliant portrayal of one man's constant struggle against the elemental forces that threaten to destroy him.
Show more",3.76,"[""['Fiction'"", "" 'Classics'"", "" 'Literature'"", "" 'Novels'"", "" 'Historical Fiction'"", "" '20th Century'"", "" 'British Literature']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fiction'"", "" 'classics'"", "" 'favorites'"", "" 'literature'"", "" 'owned']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390014193i/31072.jpg,https://www.goodreads.com/book/show/31072.Under_the_Volcano
A Hero of Our Time,Mikhail Lermontov,"In its adventurous happenings, its abductions, duels, and sexual intrigues, A Hero of Our Time looks backward to the tales of Sir Walter Scott and Lord Byron, so beloved by Russian society in the 1820s and '30s. In the character of its protagonist, Pechorin, the archetypal Russian antihero, Lermontov's novel looks forward to the subsequent glories and passion of Russian literature that it helped, in great measure, to make possible.",4.11,"[""['Classics'"", "" 'Fiction'"", "" 'Russia'"", "" 'Russian Literature'"", "" 'Literature'"", "" '19th Century'"", "" 'Novels']""]","[""['to-read'"", "" 'currently-reading'"", "" 'classics'"", "" 'fiction'"", "" 'russian'"", "" 'favorites'"", "" 'russian-literature']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344023178i/226378.jpg,https://www.goodreads.com/book/show/226378.A_Hero_of_Our_Time
Brida,Paulo Coelho,"This is the story of Brida, a young Irish girl, and her quest for knowledge. She has long been interested in various aspects of magic but is searching for something more. Her search leads her to people of great wisdom, who begin to teach Brida about the spiritual world. She meets a wise man who dwells in a forest, who teaches her about overcoming her fears and trusting in the goodness of the world; and a woman who teaches her how to dance to the music of the world, and how to pray to the moon. As Brida seeks her destiny, she struggles to find a balance between her relationships and her desire to become a witch. This enthralling novel incorporates themes that fans of Paulo Coelho will recognize and treasure—it is a tale of love, passion, mystery, and spirituality from the master storyteller.
Show more",3.51,"[""['Fiction'"", "" 'Fantasy'"", "" 'Philosophy'"", "" 'Romance'"", "" 'Novels'"", "" 'Spirituality'"", "" 'Magical Realism']""]","[""['to-read'"", "" 'currently-reading'"", "" 'fiction'"", "" 'paulo-coelho'"", "" 'favorites'"", "" 'owned'"", "" 'fantasy']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1719427694i/2817201.jpg,https://www.goodreads.com/book/show/2817201-brida
Wake,Lisa McMann,"For seventeen-year-old Janie, getting sucked into other people's dreams is getting old. Especially the falling dreams, the naked-but-nobody-notices dreams, and the sex-crazed dreams. Janie's seen enough fantasy booty to last her a lifetime.

She can't tell anybody about what she does they'd never believe her, or worse, they'd think she's a freak. So Janie lives on the fringe, cursed with an ability she doesn't want and can't control.

Then she falls into a gruesome nightmare, one that chills her to the bone. For the first time, Janie is more than a witness to someone else's twisted psyche. She is a participant.
Show more",3.75,"[""['Young Adult'"", "" 'Fantasy'"", "" 'Paranormal'"", "" 'Romance'"", "" 'Fiction'"", "" 'Supernatural'"", "" 'Mystery']""]","[""['to-read'"", "" 'young-adult'"", "" 'fantasy'"", "" 'ya'"", "" 'paranormal'"", "" 'currently-reading'"", "" 'favorites']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361417311i/1661957.jpg,https://www.goodreads.com/book/show/1661957.Wake
"Red Scare: Blacklists, McCarthyism, and the Making of Modern America",Clay Risen,"As relevant as it is comprehensive, Red Scare tells the story of McCarthyism and the Red Scare—based in part on newly declassified sources—by an award-winning writer of history and New York Times reporter.

The film Oppenheimer has awakened interest in this vital period of American history. Now, for the first time in a generation, Red Scare presents a narrative history of the anti-Communist witch hunt that gripped America in the decade following World War II. The cultural phenomenon, most often referred to as McCarthyism, was an outgrowth of the conflict between social conservatives and New Deal progressives, coupled with the terrifying onset of the Cold War. This defining moment in American history, unlike any that preceded it, was marked by an unprecedented degree of political hysteria. Drawing upon newly declassified documents, journalist Clay Risen recounts how politicians like Joseph McCarthy, with the help of an extended network of other government officials and organizations, systematically ruined thousands of lives in their deluded pursuit of alleged Communist conspiracies.

Beginning with the origins of the era after WWI through to its conclusion in 1957, Risen brings to life the politics, patriotism, opportunism, courage, and delirium of those years through the lives and experiences of a cast of towering historical figures, including President Eisenhower, Roy Cohn, Paul Robeson, Robert Oppenheimer, Helen Gahagan Douglas, Richard Nixon, and many more individuals known and unknown. takes us beyond the familiar story of McCarthyism and the Hollywood blacklists to a fuller understanding of what the country went through at a time of moral questioning and perceived threat from the left, and what we were capable of doing to each other as a result.

An urgent, accessible, and important history, reveals an all-too-familiar pattern of illiberal conspiracy-mongering and political and cultural backlash that speaks directly to the antagonism and divisiveness of our contemporary moment.
Show more",4.24,"[""['History'"", "" 'Nonfiction'"", "" 'Politics'"", "" 'American History'"", "" 'How To'"", "" 'Inspirational'"", "" 'Education']""]","[""['to-read'"", "" 'currently-reading'"", "" 'history'"", "" 'non-fiction'"", "" 'nonfiction'"", "" 'politics'"", "" '2025']""]",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1719020961i/214152292.jpg,https://www.goodreads.com/book/show/214152292-red-scare
