title,author,description,rating,genres,shelves,image_book,url
Tender Is the Night,F. Scott Fitzgerald,"Set on the French Riviera in the late 1920s, Tender Is the Night is the tragic romance of the young actress Rosemary Hoyt and the stylish American couple Dick and Nicole Diver. A brilliant young psychiatrist at the time of his marriage, Dick is both husband and doctor to Nicole, whose wealth goads him into a lifestyle not his own, and whose growing strength highlights Dick's harrowing demise. A profound study of the romantic concept of character, Tender Is the Night is lyrical, expansive, and hauntingly evocative.",3.77,"['Classics', 'Fiction', 'Literature', 'Romance', 'American', 'Novels', '20th Century']","['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1559763775i/46164.jpg,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night
Between Shades of Gray,Ruta Sepetys,"Lina is just like any other fifteen-year-old Lithuanian girl in 1941. She paints, she draws, she gets crushes on boys. Until one night when Soviet officers barge into her home, tearing her family from the comfortable life they've known. Separated from her father, forced onto a crowded and dirty train car, Lina, her mother, and her young brother slowly make their way north, crossing the Arctic Circle, to a work camp in the coldest reaches of Siberia. Here they are forced, under Stalin's orders, to dig for beets and fight for their lives under the cruelest of conditions.

Lina finds solace in her art, meticulously—and at great risk—documenting events by drawing, hoping these messages will make their way to her father's prison camp to let him know they are still alive. It is a long and harrowing journey, spanning years and covering 6,500 miles, but it is through incredible strength, love, and hope that Lina ultimately survives. is a novel that will steal your breath and capture your heart.
Show more",4.37,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'War', 'World War II', 'Book Club']","['to-read', 'historical-fiction', 'currently-reading', 'favorites', 'young-adult', 'ya', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327873479i/7824322.jpg,https://www.goodreads.com/book/show/7824322-between-shades-of-gray
Linger,Maggie Stiefvater,"the longing.
Once Grace and Sam have found each other, they know they must fight to stay together. For Sam, this means a reckoning with his werewolf past. For Grace, it means facing a future that is less and less certain.

the loss.
Into their world comes a new wolf named Cole, whose past is full of hurt and danger. He is wrestling with his own demons, embracing the life of a wolf while denying the ties of being a human.


For Grace, Sam, and Cole, life is a constant struggle between two forces - wolf and human - with love baring its two sides as well. It is harrowing and euphoric, freeing and entrapping, enticing and alarming. As their world falls apart, love is what lingers. But will it be enough?
Show more",3.88,"['Young Adult', 'Fantasy', 'Romance', 'Paranormal', 'Werewolves', 'Fiction', 'Paranormal Romance']","['to-read', 'young-adult', 'fantasy', 'currently-reading', 'favorites', 'ya', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1292482391i/6654313.jpg,https://www.goodreads.com/book/show/6654313-linger
The Bridges of Madison County,Robert James Waller,"The story of Robert Kincaid, the photographer and free spirit searching for the covered bridges of Madison County, and Francesca Johnson, the farm wife waiting for the fulfillment of a girlhood dream, THE BRIDGES OF MADISON COUNTY gives voice to the longings of men and women everywhere-and shows us what it is to love and be loved so intensely that life is never the same again.",3.71,"['Fiction', 'Romance', 'Classics', 'Chick Lit', 'Contemporary', 'Novels', 'Historical Fiction']","['to-read', 'fiction', 'currently-reading', 'romance', 'favorites', 'own', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344267141i/83674.jpg,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County
We Have Always Lived in the Castle,Shirley Jackson,"Shirley Jackson's beloved gothic tale of a peculiar girl named Merricat and her family's dark secret.

Taking readers deep into a labyrinth of dark neurosis, We Have Always Lived in the Castle is a deliciously unsettling novel about a perverse, isolated, and possibly murderous family and the struggle that ensues when a cousin arrives at their estate. This edition features an afterword by Jonathan Lethem.",3.92,"['Horror', 'Fiction', 'Gothic', 'Mystery', 'Audiobook', 'Thriller', 'Book Club']","['to-read', 'horror', 'currently-reading', 'favorites', 'fiction', 'gothic', 'mystery']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1746532708i/89724.jpg,https://www.goodreads.com/book/show/89724.We_Have_Always_Lived_in_the_Castle
On Earth We're Briefly Gorgeous,Ocean Vuong,"On Earth We're Briefly Gorgeous is a letter from a son to a mother who cannot read. Written when the speaker, Little Dog, is in his late twenties, the letter unearths a family's history that began before he was born — a history whose epicenter is rooted in Vietnam — and serves as a doorway into parts of his life his mother has never known, all of it leading to an unforgettable revelation. At once a witness to the fraught yet undeniable love between a single mother and her son, it is also a brutally honest exploration of race, class, and masculinity. Asking questions central to our American moment, immersed as we are in addiction, violence, and trauma, but undergirded by compassion and tenderness, On Earth We're Briefly Gorgeous is as much about the power of telling one's own story as it is about the obliterating silence of not being heard.

With stunning urgency and grace, Ocean Vuong writes of people caught between disparate worlds, and asks how we heal and rescue one another without forsaking who we are. The question of how to survive, and how to make of it a kind of joy, powers the most important debut novel of many years.
Show more",4.02,"['Fiction', 'Poetry', 'LGBT', 'Contemporary', 'Queer', 'Literary Fiction', 'Book Club']","['to-read', 'currently-reading', 'favorites', 'fiction', 'poetry', '2022', 'physical-tbr']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1615580168i/41880609.jpg,https://www.goodreads.com/book/show/41880609-on-earth-we-re-briefly-gorgeous
The Sea of Tranquility,Katja Millay,"I live in a world without magic or miracles. A place where there are no clairvoyants or shapeshifters, no angels or superhuman boys to save you. A place where people die and music disintegrates and things suck. I am pressed so hard against the earth by the weight of reality that some days I wonder how I am still able to lift my feet to walk.

Former piano prodigy Nastya Kashnikov wants two things: to get through high school without anyone learning about her past and to make the boy who took everything from her—her identity, her spirit, her will to live—pay.

Josh Bennett’s story is no secret: every person he loves has been taken from his life until, at seventeen years old, there is no one left. Now all he wants is be left alone and people allow it because when your name is synonymous with death, everyone tends to give you your space.

Everyone except Nastya, the mysterious new girl at school who starts showing up and won’t go away until she’s insinuated herself into every aspect of his life. But the more he gets to know her, the more of an enigma she becomes. As their relationship intensifies and the unanswered questions begin to pile up, he starts to wonder if he will ever learn the secrets she’s been hiding—or if he even wants to.

is a rich, intense, and brilliantly imagined story about a lonely boy, an emotionally fragile girl, and the miracle of second chances.
Show more",4.29,"['Romance', 'Young Adult', 'Contemporary', 'New Adult', 'Fiction', 'Contemporary Romance', 'High School']","['to-read', 'favorites', 'romance', 'young-adult', 'currently-reading', 'contemporary', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1465919812i/16151178.jpg,https://www.goodreads.com/book/show/16151178-the-sea-of-tranquility
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"The Appalachian Trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America—majestic mountains, silent forests, sparking lakes. If you’re going to take a hike, it’s probably the place to go. And Bill Bryson is surely the most entertaining guide you’ll find. He introduces us to the history and ecology of the trail and to some of the other hardy (or just foolhardy) folks he meets along the way—and a couple of bears. Already a classic, A Walk in the Woods will make you long for the great outdoors (or at least a comfortable chair to sit and read in).",4.07,"['Nonfiction', 'Travel', 'Memoir', 'Humor', 'Nature', 'Adventure', 'Audiobook']","['to-read', 'currently-reading', 'non-fiction', 'travel', 'nonfiction', 'favorites', 'memoir']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388189974i/9791.jpg,https://www.goodreads.com/book/show/9791.A_Walk_in_the_Woods
Survivor,Chuck Palahniuk,"From the author of the underground sensation Fight Club comes this wickedly incisive second novel, a mesmerizing, unnerving, and hilarious vision of cult and post-cult life.

Tender Branson—last surviving member of the so-called Creedish Death Cult—is dictating his life story into the flight recorder of Flight 2039, cruising on autopilot at 39,000 feet somewhere over the Pacific Ocean. He is all alone in the airplane, which will crash shortly into the vast Australian outback. Before it does, he will unfold the tale of his journey from an obedient Creedish child and humble domestic servant to an ultra-buffed, steroid- and collagen-packed media messiah, author of a best-selling autobiography, , and the even better selling (The Prayer to Delay Orgasm, The Prayer to Prevent Hair Loss, The Prayer to Silence Car Alarms). He'll reveal the truth of his tortured romance with the elusive and prescient Fertility Hollis, share his insight that ""the only difference between suicide and martyrdom is press coverage,"" and deny responsibility for the Tender Branson Sensitive Materials Sanitary Landfill, a 20,000-acre repository for the nation's outdated pornography. Among other matters both bizarre and trenchant.

Not since Kurt Vonnegut's and Jerzy Kosinski's has there been as dark and telling a satire on the wages of fame and the bedrock lunacy of the modern world. Unpredictable, compelling, and unforgettable, is Chuck Palahniuk at his deadpan peak; and it cements his place as one of the most original writers in fiction today.
Show more",3.93,"['Fiction', 'Contemporary', 'Thriller', 'Novels', 'Satire', 'Humor', 'Audiobook']","['to-read', 'fiction', 'currently-reading', 'favorites', 'owned', 'own', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1523531504i/36236123.jpg,https://www.goodreads.com/book/show/36236123-survivor
Deeper Than the Dead,Debra Webb,"Someone’s found the skeleton in the closet, and it’s not the only one. Wall Street Journal bestselling author Debra Webb presents an emotional new mystery. Crime analyst and newly disgraced deputy police chief Vera Boyett doesn’t visit home often, and she certainly doesn’t venture back into the cave on her family land. But when the remains of her long-missing stepmother are discovered, Vera will have to face a past that threatens all she is. She and her sister Eve had a fairy-tale childhood: good until it was tragic, with a stepmother they never found a bond with. At least they had each other, a baby half-sister, and a mutual devotion that would have them do the unthinkable. It’s a summer in small-town Tennessee, so thick with humidity it could drown you and so rife with secrets it could smother you. And deep beneath the surface, there are more bodies than you’d think…
Show more",4.05,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Crime', 'Thriller Suspense', 'Suspense']","['to-read', 'currently-reading', 'kindle', '2024', 'mystery', 'thriller', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1702516655i/198190467.jpg,https://www.goodreads.com/book/show/198190467-deeper-than-the-dead
The City of Ember,Jeanne DuPrau,"Many hundreds of years ago, the city of Ember was created by the Builders to contain everything needed for human survival. It worked…but now the storerooms are almost out of food, crops are blighted, corruption is spreading through the city and worst of all—the lights are failing. Soon Ember could be engulfed by darkness…

But when two children, Lina and Doon, discover fragments of an ancient parchment, they begin to wonder if there could be a way out of Ember. Can they decipher the words from long ago and find a new future for everyone? Will the people of Ember listen to them?
Show more",3.90,"['Young Adult', 'Fantasy', 'Dystopia', 'Science Fiction', 'Fiction', 'Middle Grade', 'Childrens']","['to-read', 'currently-reading', 'young-adult', 'fantasy', 'dystopian', 'favorites', 'science-fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591616783i/307791.jpg,https://www.goodreads.com/book/show/307791.The_City_of_Ember
Exodus,Leon Uris,"Exodus is an international publishing phenomenon--the towering novel of the twentieth century's most dramatic geopolitical event. Leon Uris magnificently portrays the birth of a new nation in the midst of enemies--the beginning of an earthshaking struggle for power. Here is the tale that swept the world with its fury: the story of an American nurse, an Israeli freedom fighter caught up in a glorious, heartbreaking, triumphant era.",4.34,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'Jewish', 'War', 'Novels']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'favorites', 'classics', 'history']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1750535523i/42697.jpg,https://www.goodreads.com/book/show/42697.Exodus
Forrest Gump,Winston Groom,"Meet Forrest Gump, the lovable, herculean, and surprisingly savvy hero of this remarkable comic odyssey. After accidentally becoming the star of University of Alabama's football team, Forrest goes on to become a Vietnam War hero, a world-class Ping-Pong player, a villainous wrestler, and a business tycoon -- as he wonders with childlike wisdom at the insanity all around him. In between misadventures, he manages to compare battle scars with Lyndon Johnson, discover the truth about Richard Nixon, and survive the ups and downs of remaining true to his only love, Jenny, on an extraordinary journey through three decades of the American cultural landscape. Forrest Gump has one heck of a story to tell -- and you've got to read it to believe it...
Show more",4.01,"['Fiction', 'Historical Fiction', 'Humor', 'Classics', 'Media Tie In', 'Drama', 'Adventure']","['to-read', 'currently-reading', 'fiction', 'own', 'historical-fiction', 'humor', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385313197i/186190.jpg,https://www.goodreads.com/book/show/186190.Forrest_Gump
Ethan Frome,Edith Wharton,"The classic novel of despair, forbidden emotions, and sexual undercurrents set against the austere New England countryside

Ethan Frome works his unproductive farm and struggles to maintain a bearable existence with his difficult, suspicious and hypochondriac wife, Zeena. But when Zeena's vivacious cousin enters their household as a hired girl, Ethan finds himself obsessed with her and with the possibilities for happiness she comes to represent.

In one of American fiction's finest and most intense narratives, Edith Wharton moves this ill-starred trio toward their tragic destinies. Different in both tone and theme from Wharton's other works, has become perhaps her most enduring and most widely read book.
Show more",3.45,"['Classics', 'Fiction', 'Romance', 'Literature', 'School', 'Historical Fiction', 'American']","['to-read', 'classics', 'fiction', 'currently-reading', 'classic', 'favorites', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701588541i/5246.jpg,https://www.goodreads.com/book/show/5246.Ethan_Frome
"84, Charing Cross Road",Helene Hanff,"This charming classic, first published in 1970, brings together twenty years of correspondence between Helene Hanff, a freelance writer living in New York City, and a used-book dealer in London. Through the years, though never meeting and separated both geographically and culturally, they share a winsome, sentimental friendship based on their common love for books. Their relationship, captured so acutely in these letters, is one that will grab your heart and not let go.

[text from the back cover of the book]
Show more",4.16,"['Nonfiction', 'Books About Books', 'Memoir', 'Biography', 'Book Club', 'Audiobook', 'Biography Memoir']","['to-read', 'non-fiction', 'favorites', 'nonfiction', 'currently-reading', 'books-about-books', 'memoir']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1662637640i/368916.jpg,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road
From Blood and Ash,Jennifer L. Armentrout,"A Maiden…

Chosen from birth to usher in a new era, Poppy’s life has never been her own. The life of the Maiden is solitary. Never to be touched. Never to be looked upon. Never to be spoken to. Never to experience pleasure. Waiting for the day of her Ascension, she would rather be with the guards, fighting back the evil that took her family, than preparing to be found worthy by the gods. But the choice has never been hers.



The entire kingdom’s future rests on Poppy’s shoulders, something she’s not even quite sure she wants for herself. Because a Maiden has a heart. And a soul. And longing. And when Hawke, a golden-eyed guard honor bound to ensure her Ascension, enters her life, destiny and duty become tangled with desire and need. He incites her anger, makes her question everything she believes in, and tempts her with the forbidden.



Forsaken by the gods and feared by mortals, a fallen kingdom is rising once more, determined to take back what they believe is theirs through violence and vengeance. And as the shadow of those cursed draws closer, the line between what is forbidden and what is right becomes blurred. Poppy is not only on the verge of losing her heart and being found unworthy by the gods, but also her life when every blood-soaked thread that holds her world together begins to unravel.
Show more",4.22,"['Romance', 'Romantasy', 'Fantasy Romance', 'Vampires', 'Enemies To Lovers', 'Fiction', 'New Adult']","['to-read', 'currently-reading', 'favorites', 'romance', '2021', 'physical-tbr', '2024']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1734440654i/52831200.jpg,https://www.goodreads.com/book/show/52831200-from-blood-and-ash
The Mercy of Gods,James S.A. Corey,"How humanity came to the planet called Anjiin is lost in the fog of history, but that history is about to end. The Carryx – part empire, part hive – have waged wars of conquest for centuries, destroying or enslaving species across the galaxy.  Now, they are facing a great and deathless enemy. The key to their survival may rest with the humans of Anjiin.

Caught up in academic intrigue and affairs of the heart, Dafyd Alkhor is pleased just to be an assistant to a brilliant scientist and his celebrated research team.  Then the Carryx ships descend, decimating the human population and taking the best and brightest of Anjiin society away to serve on the Carryx homeworld, and Dafyd is swept along with them. They are dropped in the middle of a struggle they barely understand, set in a competition against the other captive species with extinction as the price of failure.

Only Dafyd and a handful of his companions see past the Darwinian contest to the deeper game that they must play to learning to understand – and manipulate – the Carryx themselves. With a noble but suicidal human rebellion on one hand and strange and murderous enemies on the other, the team pays a terrible price to become the trusted servants of their new rulers. Dafyd Alkhor is a simple man swept up in events that are beyond his control and more vast than his imagination.  He will become the champion of humanity and its betrayer, the most hated man in history and the guardian of his people. This is where his story begins.
Show more",4.17,"['Science Fiction', 'Fiction', 'Space Opera', 'Audiobook', 'Space', 'Fantasy', 'Science Fiction Fantasy']","['to-read', 'currently-reading', 'sci-fi', 'science-fiction', '2024', 'fiction', 'scifi']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1725128722i/201930181.jpg,https://www.goodreads.com/book/show/201930181-the-mercy-of-gods
Deception Point,Dan Brown,"A shocking scientific discovery.
A conspiracy of staggering brilliance.
A thriller unlike any you've ever read....

When a new NASA satellite spots evidence of an astonishingly rare object buried deep in the Arctic ice, the floundering space agency proclaims a much-needed victory… a victory that has profound implications for U.S. space policy and the impending presidential election.

With the Oval Office in the balance, the President dispatches White House Intelligence analyst Rachel Sexton to the Milne Ice Shelf to verify the authenticity of the find. Accompanied by a team of experts, including the charismatic academic Michael Tolland, Rachel uncovers the unthinkable—evidence of scientific trickery—a bold deception that threatens to plunge the world into controversy.

But before Rachel can contact the President, she and Michael are attacked by a deadly task force…a private team of assassins controlled by a mysterious powerbroker who will stop at nothing to hide the truth. Fleeing for their lives in an environment as desolate as it is lethal, they possess only one hope, to find out who is behind this masterful ploy. The truth, they will learn, is the most shocking deception of all…
Show more",3.76,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Adventure', 'Science Fiction']","['to-read', 'currently-reading', 'fiction', 'thriller', 'dan-brown', 'mystery', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1551277487i/976.jpg,https://www.goodreads.com/book/show/976.Deception_Point
"Absalom, Absalom!",William Faulkner,"Published in 1936, Absalom, Absalom! is considered by many to be William Faulkner's masterpiece. Although the novel's complex and fragmented structure poses considerable difficulty to readers, the book's literary merits place it squarely in the ranks of America's finest novels. The story concerns Thomas Sutpen, a poor man who finds wealth and then marries into a respectable family. His ambition and extreme need for control bring about his ruin and the ruin of his family. Sutpen's story is told by several narrators, allowing the reader to observe variations in the saga as it is recounted by different speakers. This unusual technique spotlights one of the novel's central questions: To what extent can people know the truth about the past?
Show more",3.99,"['Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Historical Fiction', 'Southern Gothic']","['to-read', 'currently-reading', 'fiction', 'favorites', 'literature', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388474680i/373755.jpg,https://www.goodreads.com/book/show/373755.Absalom_Absalom_
Turtles All the Way Down,John Green,"JOHN GREEN, the acclaimed author of Looking for Alaska and The Fault in Our Stars, returns with a story of shattering, unflinching clarity in this brilliant novel of love, resilience, and the power of lifelong friendship.

Aza Holmes never intended to pursue the disappearance of fugitive billionaire Russell Pickett, but there’s a hundred-thousand-dollar reward at stake and her Best and Most Fearless Friend, Daisy, is eager to investigate. So together, they navigate the short distance and broad divides that separate them from Pickett’s son Davis.

Aza is trying. She is trying to be a good daughter, a good friend, a good student, and maybe even a good detective, while also living within the ever-tightening spiral of her own thoughts.
Show more",3.88,"['Young Adult', 'Fiction', 'Contemporary', 'Mental Health', 'Romance', 'Audiobook', 'Realistic Fiction']","['to-read', 'currently-reading', 'young-adult', 'favorites', 'ya', 'fiction', '2018']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1503002776i/35504431.jpg,https://www.goodreads.com/book/show/35504431-turtles-all-the-way-down
Dead as a Doornail,Charlaine Harris,"When Sookie's brother Jason's eyes start to change, she knows he's about to turn into a were-panther for the first time. But her concern becomes cold fear when a sniper sets his deadly sights on the local changeling population--and Jason's new panther brethren suspect he may be the shooter. Now, Sookie has until the next full moon to find out who's behind the attacks, unless the killer decides to find her first.",4.01,"['Fantasy', 'Vampires', 'Paranormal', 'Urban Fantasy', 'Romance', 'Fiction', 'Mystery']","['to-read', 'fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'currently-reading', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1468562419i/170210.jpg,https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail
Gift from the Sea,Anne Morrow Lindbergh,"In this inimitable, beloved classic—graceful, lucid and lyrical—Anne Morrow Lindbergh shares her meditations on youth and age; love and marriage; peace, solitude and contentment as she set them down during a brief vacation by the sea. Drawing inspiration from the shells on the shore, Lindbergh’s musings on the shape of a woman’s life bring new understanding to both men and women at any stage of life. A mother of five, an acclaimed writer and a pioneering aviator, Lindbergh casts an unsentimental eye on the trappings of modernity that threaten to overwhelm us: the time-saving gadgets that complicate rather than simplify, the multiple commitments that take us from our families. And by recording her thoughts during a brief escape from everyday demands, she helps readers find a space for contemplation and creativity within their own lives.

With great wisdom and insight Lindbergh describes the shifting shapes of relationships and marriage, presenting a vision of life as it is lived in an enduring and evolving partnership. A groundbreaking, best-selling work when it was originally published in 1955, continues to be discovered by new generations of readers. With a new introduction by Lindbergh’s daughter Reeve, this fiftieth-anniversary edition will give those who are revisiting the book and those who are coming upon it for the first time fresh insight into the life of this remarkable woman.

The sea and the beach are elements that have been woven throughout Anne Morrow Lindbergh’s life. She spent her childhood summers with her family on a Maine island. After her marriage to Charles Lindbergh in 1929, she accompanied him on his survey flights around the North Atlantic to launch the first transoceanic airlines. The Lindberghs eventually established a permanent home on the Connecticut coast, where they lived quietly, wrote books and raised their family.

After the children left home for lives of their own, the Lindberghs traveled extensively to Africa and the Pacific for environmental research.
Show more",4.14,"['Nonfiction', 'Memoir', 'Classics', 'Book Club', 'Essays', 'Self Help', 'Spirituality']","['to-read', 'currently-reading', 'non-fiction', 'favorites', 'nonfiction', 'memoir', 'classics']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328312670i/77295.jpg,https://www.goodreads.com/book/show/77295.Gift_from_the_Sea
Hello Beautiful,Ann Napolitano,"William Waters grew up in a house silenced by tragedy, where his parents could hardly bear to look at him, much less love him—so when he meets the spirited and ambitious Julia Padavano in his freshman year of college, it’s as if the world has lit up around him. With Julia comes her family, as she and her three sisters are inseparable: Sylvie, the family’s dreamer, is happiest with her nose in a book; Cecelia is a free-spirited artist; and Emeline patiently takes care of them all. With the Padavanos, William experiences a newfound contentment; every moment in their house is filled with loving chaos.

But then darkness from William’s past surfaces, jeopardizing not only Julia’s carefully orchestrated plans for their future, but the sisters’ unshakeable devotion to one another. The result is a catastrophic family rift that changes their lives for generations. Will the loyalty that once rooted them be strong enough to draw them back together when it matters most?
Show more",4.14,"['Fiction', 'Book Club', 'Historical Fiction', 'Audiobook', 'Romance', 'Literary Fiction', 'Contemporary']","['to-read', 'currently-reading', '2023', '2024', 'fiction', 'book-club', '2025']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1687803098i/61771675.jpg,https://www.goodreads.com/book/show/61771675-hello-beautiful
Pale Fire,Vladimir Nabokov,"The American poet John Shade is dead. His last poem, 'Pale Fire', is put into a book, together with a preface, a lengthy commentary and notes by Shade's editor, Charles Kinbote. Known on campus as the 'Great Beaver', Kinbote is haughty, inquisitive, intolerant, but is he also mad, bad - and even dangerous? As his wildly eccentric annotations slide into the personal and the fantastical, Kinbote reveals perhaps more than he should be.

Nabokov's darkly witty, richly inventive masterpiece is a suspenseful whodunit, a story of one-upmanship and dubious penmanship, and a glorious literary conundrum.

Part of a major new series of the works of Vladimir Nabokov, author of and in Penguin Classics.
Show more",4.17,"['Fiction', 'Classics', 'Poetry', 'Literature', 'Russia', 'Novels', 'Russian Literature']","['to-read', 'currently-reading', 'fiction', 'classics', 'favorites', 'poetry', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388155863i/7805.jpg,https://www.goodreads.com/book/show/7805.Pale_Fire
The Pink Cadillac,Rebecca Harlem,"A captivating tale of love, longing, and untamed desire where setbacks lead to unexpected benefits. Scarlett never imagined that losing her most valued asset would open a new chapter in her life and quench her long-standing thirst. Struggling to express her emotions honestly, she eventually finds the strength, guided by an unseen force, and in that moment, it feels as if nature itself has bestowed its treasures upon her.
A restless spirit, fallen from heaven to earth, finds solace in a simple activity. Two close friends, trapped in various situations for years, remain unaware of how close their destination truly is. When Dakota left her profession at the peak of her career due to unforeseen circumstances, the same profession found a new Dakota years later. In this seductive and kinky story, the universe weaves its peculiar magic, orchestrating bizarre twists to lead each character toward their destined path.
Show more",4.32,"['Drama', 'Contemporary', 'Novels', 'Romance', 'Romantic', 'Book Club', 'Realistic Fiction']","['to-read', 'loved-it', '5-stars', 're-read', 'favorites', 'faves', 'ebook']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722922930i/217217019.jpg,https://www.goodreads.com/book/show/217217019-the-pink-cadillac
The Reckoning,Kelley Armstrong,"Chloe Saunders is fifteen and would love to be normal. Unfortunately, Chloe happens to be a genetically engineered necromancer who can raise the dead without even trying. She and her equally gifted (or should that be 'cursed'?) friends are now running for their lives from the evil corporation that created them.

As if that's not enough, Chloe is struggling with her feelings for Simon, a sweet-tempered sorcerer, and his brother Derek, a not so sweet-tempered werewolf. And she has a horrible feeling she's leaning towards the werewolf...

Definitely not normal.
Show more",4.18,"['Young Adult', 'Fantasy', 'Paranormal', 'Urban Fantasy', 'Romance', 'Supernatural', 'Magic']","['to-read', 'young-adult', 'favorites', 'fantasy', 'paranormal', 'ya', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327154591i/6468666.jpg,https://www.goodreads.com/book/show/6468666-the-reckoning
Babel,R.F. Kuang,"From award-winning author R. F. Kuang comes Babel, a historical fantasy epic that grapples with student revolutions, colonial resistance, and the use of language and translation as the dominating tool of the British Empire

Traduttore, traditore: An act of translation is always an act of betrayal.

1828. Robin Swift, orphaned by cholera in Canton, is brought to London by the mysterious Professor Lovell. There, he trains for years in Latin, Ancient Greek, and Chinese, all in preparation for the day he’ll enroll in Oxford University’s prestigious Royal Institute of Translation—also known as Babel. The tower and its students are the world's center for translation and, more importantly, magic. Silver-working—the art of manifesting the meaning lost in translation using enchanted silver bars—has made the British unparalleled in power, as the arcane craft serves the Empire's quest for colonization.

For Robin, Oxford is a utopia dedicated to the pursuit of knowledge. But knowledge obeys power, and as a Chinese boy raised in Britain, Robin realizes serving Babel means betraying his motherland. As his studies progress, Robin finds himself caught between Babel and the shadowy Hermes Society, an organization dedicated to stopping imperial expansion. When Britain pursues an unjust war with China over silver and opium, Robin must decide . . .

Show more",4.16,"['Fantasy', 'Historical Fiction', 'Dark Academia', 'Fiction', 'Historical', 'Audiobook', 'Adult']","['to-read', 'currently-reading', 'fantasy', 'favorites', 'physical-tbr', 'historical-fiction', '2023']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677361825i/57945316.jpg,https://www.goodreads.com/book/show/57945316-babel
A Room of One’s Own,Virginia Woolf,"A Room of One's Own is an extended essay by Virginia Woolf. First published on the 24th of October, 1929, the essay was based on a series of lectures she delivered at Newnham College and Girton College, two women's colleges at Cambridge University in October 1928. While this extended essay in fact employs a fictional narrator and narrative to explore women both as writers and characters in fiction, the manuscript for the delivery of the series of lectures, titled Women and Fiction, and hence the essay, are considered nonfiction. The essay is seen as a feminist text, and is noted in its argument for both a literal and figural space for women writers within a literary tradition dominated by patriarchy.
Show more",4.22,"['Classics', 'Nonfiction', 'Feminism', 'Essays', 'Philosophy', 'Writing', 'Literature']","['to-read', 'currently-reading', 'classics', 'non-fiction', 'feminism', 'favorites', 'nonfiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327883012i/18521.jpg,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own
